Covid (244).png;0
Covid (1118).png;0
Covid (57).png;0
Non-Covid (715).png;1
Non-Covid (154).png;1
Non-Covid (572).png;1
Covid (898).png;0
Non-Covid (769).png;1
Non-Covid (528).png;1
Non-Covid (1151).png;1
Non-Covid (1037).png;1
Non-Covid (256).png;1
Non-Covid (820).png;1
Covid (61).png;0
Non-Covid (925).png;1
Covid (780).png;0
Non-Covid (89).png;1
Covid (775).png;0
Covid (1008).png;0
Non-Covid (1164).png;1
Non-Covid (697).png;1
Non-Covid (592).png;1
Covid (146).png;0
Covid (695).png;0
Covid (27).png;0
Covid (746).png;0
Covid (114).png;0
Non-Covid (908).png;1
Covid (1204).png;0
Covid (754).png;0
Non-Covid (907).png;1
Covid (491).png;0
Covid (850).png;0
Covid (1014).png;0
Covid (879).png;0
Covid (1179).png;0
Non-Covid (495).png;1
Covid (706).png;0
Non-Covid (1093).png;1
Non-Covid (833).png;1
Non-Covid (790).png;1
Non-Covid (736).png;1
Covid (1040).png;0
Covid (976).png;0
Covid (694).png;0
Covid (1156).png;0
Covid (287).png;0
Covid (988).png;0
Covid (373).png;0
Covid (348).png;0
Non-Covid (823).png;1
Non-Covid (1184).png;1
Non-Covid (131).png;1
Covid (662).png;0
Covid (480).png;0
Non-Covid (1112).png;1
Non-Covid (294).png;1
Non-Covid (514).png;1
Non-Covid (570).png;1
Covid (1227).png;0
Non-Covid (1138).png;1
Covid (141).png;0
Non-Covid (392).png;1
Covid (1025).png;0
Covid (762).png;0
Non-Covid (678).png;1
Non-Covid (215).png;1
Covid (337).png;0
Non-Covid (1211).png;1
Covid (219).png;0
Covid (285).png;0
Non-Covid (450).png;1
Covid (614).png;0
Non-Covid (291).png;1
Covid (393).png;0
Non-Covid (292).png;1
Non-Covid (103).png;1
Covid (126).png;0
Non-Covid (1036).png;1
Non-Covid (95).png;1
Covid (741).png;0
Non-Covid (1002).png;1
Covid (833).png;0
Covid (666).png;0
Non-Covid (124).png;1
Non-Covid (420).png;1
Covid (284).png;0
Covid (324).png;0
Non-Covid (819).png;1
Non-Covid (1004).png;1
Non-Covid (1157).png;1
Non-Covid (361).png;1
Covid (920).png;0
Covid (1003).png;0
Covid (68).png;0
Covid (520).png;0
Non-Covid (1017).png;1
Non-Covid (720).png;1
Non-Covid (810).png;1
Non-Covid (429).png;1
Covid (310).png;0
Covid (795).png;0
Non-Covid (248).png;1
Covid (408).png;0
Covid (819).png;0
Non-Covid (793).png;1
Covid (271).png;0
Covid (1143).png;0
Covid (990).png;0
Covid (1222).png;0
Covid (737).png;0
Non-Covid (203).png;1
Non-Covid (968).png;1
Covid (1154).png;0
Non-Covid (214).png;1
Covid (93).png;0
Non-Covid (339).png;1
Non-Covid (279).png;1
Covid (428).png;0
Covid (940).png;0
Covid (385).png;0
Non-Covid (120).png;1
Non-Covid (418).png;1
Covid (602).png;0
Non-Covid (719).png;1
Covid (389).png;0
Non-Covid (138).png;1
Non-Covid (556).png;1
Non-Covid (831).png;1
Covid (715).png;0
Covid (860).png;0
Non-Covid (1199).png;1
Covid (18).png;0
Non-Covid (767).png;1
Non-Covid (771).png;1
Covid (738).png;0
Non-Covid (822).png;1
Non-Covid (280).png;1
Covid (353).png;0
Non-Covid (1050).png;1
Non-Covid (686).png;1
Non-Covid (813).png;1
Covid (962).png;0
Non-Covid (1217).png;1
Covid (306).png;0
Covid (1070).png;0
Covid (841).png;0
Covid (1241).png;0
Non-Covid (1215).png;1
Covid (88).png;0
Covid (679).png;0
Covid (3).png;0
Covid (350).png;0
Non-Covid (310).png;1
Covid (140).png;0
Non-Covid (97).png;1
Non-Covid (717).png;1
Covid (308).png;0
Covid (1208).png;0
Covid (516).png;0
Non-Covid (207).png;1
Non-Covid (1009).png;1
Covid (13).png;0
Non-Covid (853).png;1
Covid (332).png;0
Non-Covid (1015).png;1
Covid (734).png;0
Covid (461).png;0
Non-Covid (553).png;1
Covid (37).png;0
Covid (77).png;0
Covid (125).png;0
Covid (1226).png;0
Covid (469).png;0
Non-Covid (551).png;1
Non-Covid (185).png;1
Non-Covid (749).png;1
Non-Covid (1022).png;1
Non-Covid (61).png;1
Non-Covid (841).png;1
Covid (582).png;0
Covid (1026).png;0
Non-Covid (859).png;1
Non-Covid (181).png;1
Non-Covid (1008).png;1
Covid (572).png;0
Non-Covid (333).png;1
Non-Covid (764).png;1
Covid (863).png;0
Non-Covid (408).png;1
Covid (513).png;0
Non-Covid (700).png;1
Non-Covid (412).png;1
Covid (195).png;0
Covid (203).png;0
Covid (15).png;0
Non-Covid (834).png;1
Non-Covid (240).png;1
Non-Covid (995).png;1
Non-Covid (868).png;1
Covid (585).png;0
Covid (1077).png;0
Covid (957).png;0
Non-Covid (199).png;1
Non-Covid (1153).png;1
Covid (1125).png;0
Covid (757).png;0
Covid (591).png;0
Non-Covid (992).png;1
Non-Covid (617).png;1
Covid (777).png;0
Covid (340).png;0
Non-Covid (624).png;1
Non-Covid (346).png;1
Non-Covid (923).png;1
Covid (1068).png;0
Non-Covid (1148).png;1
Covid (225).png;0
Covid (963).png;0
Covid (1234).png;0
Non-Covid (1076).png;1
Covid (554).png;0
Covid (1214).png;0
Covid (968).png;0
Non-Covid (1185).png;1
Non-Covid (837).png;1
Non-Covid (1006).png;1
Covid (716).png;0
Covid (214).png;0
Non-Covid (1225).png;1
Non-Covid (432).png;1
Non-Covid (415).png;1
Covid (584).png;0
Non-Covid (744).png;1
Non-Covid (751).png;1
Non-Covid (344).png;1
Covid (313).png;0
Covid (1094).png;0
Covid (647).png;0
Covid (1075).png;0
Covid (1180).png;0
Covid (1011).png;0
Covid (299).png;0
Covid (856).png;0
Covid (1104).png;0
Non-Covid (732).png;1
Non-Covid (267).png;1
Covid (755).png;0
Covid (323).png;0
Covid (761).png;0
Covid (502).png;0
Covid (739).png;0
Non-Covid (616).png;1
Covid (460).png;0
Covid (859).png;0
Covid (441).png;0
Covid (629).png;0
Non-Covid (1182).png;1
Covid (871).png;0
Covid (797).png;0
Covid (411).png;0
Covid (975).png;0
Covid (821).png;0
Covid (895).png;0
Non-Covid (590).png;1
Non-Covid (118).png;1
Covid (618).png;0
Non-Covid (756).png;1
Covid (150).png;0
Covid (533).png;0
Covid (1167).png;0
Covid (14).png;0
Non-Covid (482).png;1
Covid (700).png;0
Non-Covid (251).png;1
Non-Covid (516).png;1
Non-Covid (978).png;1
Non-Covid (604).png;1
Covid (336).png;0
Covid (588).png;0
Non-Covid (421).png;1
Covid (916).png;0
Covid (38).png;0
Covid (136).png;0
Non-Covid (308).png;1
Non-Covid (44).png;1
Non-Covid (1001).png;1
Non-Covid (701).png;1
Covid (387).png;0
Non-Covid (328).png;1
Non-Covid (580).png;1
Non-Covid (501).png;1
Non-Covid (235).png;1
Covid (1128).png;0
Non-Covid (1010).png;1
Non-Covid (582).png;1
Covid (1232).png;0
Covid (575).png;0
Non-Covid (518).png;1
Covid (822).png;0
Non-Covid (470).png;1
Covid (726).png;0
Non-Covid (931).png;1
Covid (992).png;0
Non-Covid (1080).png;1
Covid (961).png;0
Non-Covid (15).png;1
Covid (681).png;0
Non-Covid (924).png;1
Covid (137).png;0
Non-Covid (964).png;1
Non-Covid (320).png;1
Covid (680).png;0
Covid (363).png;0
Non-Covid (60).png;1
Covid (608).png;0
Non-Covid (489).png;1
Covid (691).png;0
Covid (951).png;0
Non-Covid (1020).png;1
Covid (196).png;0
Covid (1123).png;0
Covid (43).png;0
Non-Covid (1226).png;1
Covid (1029).png;0
Non-Covid (373).png;1
Covid (728).png;0
Non-Covid (272).png;1
Covid (21).png;0
Non-Covid (271).png;1
Non-Covid (903).png;1
Non-Covid (5).png;1
Non-Covid (610).png;1
Non-Covid (694).png;1
Covid (1209).png;0
Non-Covid (976).png;1
Non-Covid (730).png;1
Non-Covid (129).png;1
Non-Covid (1072).png;1
Covid (327).png;0
Non-Covid (699).png;1
Non-Covid (547).png;1
Non-Covid (448).png;1
Covid (886).png;0
Covid (438).png;0
Covid (1053).png;0
Covid (770).png;0
Non-Covid (774).png;1
Non-Covid (773).png;1
Covid (1202).png;0
Non-Covid (496).png;1
Non-Covid (602).png;1
Covid (345).png;0
Covid (1081).png;0
Covid (339).png;0
Non-Covid (711).png;1
Non-Covid (1224).png;1
Non-Covid (372).png;1
Non-Covid (426).png;1
Non-Covid (929).png;1
Covid (1063).png;0
Non-Covid (878).png;1
Covid (558).png;0
Covid (1030).png;0
Non-Covid (1205).png;1
Non-Covid (96).png;1
Covid (1107).png;0
Covid (788).png;0
Covid (877).png;0
Covid (1126).png;0
Non-Covid (225).png;1
Non-Covid (278).png;1
Covid (1239).png;0
Non-Covid (1070).png;1
Covid (12).png;0
Non-Covid (423).png;1
Non-Covid (630).png;1
Non-Covid (804).png;1
Non-Covid (380).png;1
Non-Covid (1034).png;1
Non-Covid (356).png;1
Non-Covid (683).png;1
Non-Covid (473).png;1
Non-Covid (111).png;1
Covid (865).png;0
Covid (1135).png;0
Covid (256).png;0
Covid (40).png;0
Non-Covid (902).png;1
Covid (193).png;0
Non-Covid (1147).png;1
Covid (425).png;0
Covid (1036).png;0
Non-Covid (702).png;1
Covid (937).png;0
Covid (1048).png;0
Covid (46).png;0
Covid (1037).png;0
Covid (188).png;0
Covid (331).png;0
Non-Covid (863).png;1
Non-Covid (972).png;1
Covid (341).png;0
Covid (151).png;0
Covid (49).png;0
Non-Covid (593).png;1
Non-Covid (284).png;1
Non-Covid (237).png;1
Covid (449).png;0
Covid (690).png;0
Non-Covid (76).png;1
Covid (521).png;0
Non-Covid (258).png;1
Non-Covid (377).png;1
Covid (356).png;0
Non-Covid (424).png;1
Covid (676).png;0
Covid (984).png;0
Non-Covid (444).png;1
Covid (996).png;0
Non-Covid (342).png;1
Non-Covid (417).png;1
Covid (1194).png;0
Covid (298).png;0
Covid (846).png;0
Non-Covid (780).png;1
Covid (634).png;0
Covid (173).png;0
Covid (368).png;0
Non-Covid (649).png;1
Non-Covid (959).png;1
Non-Covid (913).png;1
Non-Covid (1066).png;1
Covid (1058).png;0
Covid (495).png;0
Covid (699).png;0
Covid (1001).png;0
Covid (346).png;0
Non-Covid (517).png;1
Non-Covid (64).png;1
Non-Covid (238).png;1
Non-Covid (221).png;1
Covid (1124).png;0
Non-Covid (319).png;1
Non-Covid (1228).png;1
Covid (1002).png;0
Covid (1050).png;0
Covid (816).png;0
Covid (812).png;0
Non-Covid (787).png;1
Covid (397).png;0
Covid (607).png;0
Non-Covid (952).png;1
Covid (875).png;0
Non-Covid (125).png;1
Non-Covid (594).png;1
Non-Covid (827).png;1
Non-Covid (521).png;1
Covid (768).png;0
Covid (63).png;0
Non-Covid (368).png;1
Non-Covid (784).png;1
Non-Covid (531).png;1
Non-Covid (550).png;1
Non-Covid (321).png;1
Covid (1249).png;0
Covid (945).png;0
Non-Covid (149).png;1
Covid (1165).png;0
Non-Covid (1198).png;1
Non-Covid (17).png;1
Covid (1150).png;0
Covid (1175).png;0
Covid (503).png;0
Non-Covid (896).png;1
Covid (793).png;0
Non-Covid (985).png;1
Covid (1015).png;0
Non-Covid (696).png;1
Covid (293).png;0
Non-Covid (672).png;1
Covid (1047).png;0
Covid (1169).png;0
Covid (326).png;0
Non-Covid (1042).png;1
Non-Covid (1086).png;1
Covid (1056).png;0
Non-Covid (136).png;1
Non-Covid (1213).png;1
Non-Covid (484).png;1
Non-Covid (1057).png;1
Covid (95).png;0
Non-Covid (1218).png;1
Non-Covid (1041).png;1
Covid (110).png;0
Non-Covid (1136).png;1
Covid (547).png;0
Covid (840).png;0
Covid (1090).png;0
Covid (1072).png;0
Covid (784).png;0
Non-Covid (384).png;1
Covid (903).png;0
Non-Covid (914).png;1
Non-Covid (112).png;1
Covid (165).png;0
Covid (818).png;0
Non-Covid (973).png;1
Non-Covid (568).png;1
Non-Covid (544).png;1
Non-Covid (651).png;1
Non-Covid (760).png;1
Non-Covid (1177).png;1
Non-Covid (848).png;1
Non-Covid (558).png;1
Covid (492).png;0
Covid (1108).png;0
Non-Covid (85).png;1
Covid (1191).png;0
Non-Covid (206).png;1
Non-Covid (363).png;1
Covid (305).png;0
Non-Covid (944).png;1
Non-Covid (1035).png;1
Non-Covid (618).png;1
Covid (868).png;0
Covid (523).png;0
Non-Covid (689).png;1
Covid (589).png;0
Non-Covid (839).png;1
Covid (155).png;0
Non-Covid (1067).png;1
Covid (1141).png;0
Non-Covid (1095).png;1
Covid (158).png;0
Covid (517).png;0
Non-Covid (997).png;1
Covid (117).png;0
Covid (41).png;0
Covid (752).png;0
Covid (907).png;0
Non-Covid (357).png;1
Non-Covid (264).png;1
Covid (601).png;0
Covid (352).png;0
Covid (302).png;0
Covid (749).png;0
Covid (525).png;0
Non-Covid (396).png;1
Non-Covid (244).png;1
Non-Covid (288).png;1
Covid (78).png;0
Non-Covid (706).png;1
Covid (239).png;0
Covid (262).png;0
Non-Covid (1061).png;1
Covid (1196).png;0
Covid (216).png;0
Non-Covid (3).png;1
Covid (1243).png;0
Non-Covid (188).png;1
Non-Covid (160).png;1
Covid (603).png;0
Covid (651).png;0
Non-Covid (478).png;1
Non-Covid (840).png;1
Covid (124).png;0
Covid (304).png;0
Non-Covid (462).png;1
Non-Covid (645).png;1
Non-Covid (1190).png;1
Non-Covid (519).png;1
Non-Covid (563).png;1
Covid (184).png;0
Non-Covid (202).png;1
Covid (464).png;0
Covid (402).png;0
Covid (925).png;0
Covid (843).png;0
Covid (1079).png;0
Covid (451).png;0
Covid (556).png;0
Covid (817).png;0
Covid (1158).png;0
Covid (612).png;0
Non-Covid (375).png;1
Non-Covid (1188).png;1
Non-Covid (401).png;1
Covid (934).png;0
Covid (579).png;0
Covid (100).png;0
Non-Covid (525).png;1
Non-Covid (275).png;1
Covid (1096).png;0
Non-Covid (872).png;1
Covid (887).png;0
Covid (1152).png;0
Covid (242).png;0
Non-Covid (1097).png;1
Covid (246).png;0
Covid (904).png;0
Non-Covid (737).png;1
Covid (2).png;0
Non-Covid (51).png;1
Covid (538).png;0
Covid (1064).png;0
Non-Covid (491).png;1
Covid (978).png;0
Covid (152).png;0
Covid (896).png;0
Non-Covid (984).png;1
Covid (211).png;0
Non-Covid (177).png;1
Covid (1137).png;0
Non-Covid (954).png;1
Non-Covid (273).png;1
Non-Covid (155).png;1
Covid (709).png;0
Non-Covid (227).png;1
Non-Covid (249).png;1
Covid (149).png;0
Covid (773).png;0
Non-Covid (1094).png;1
Non-Covid (343).png;1
Covid (740).png;0
Non-Covid (192).png;1
Covid (844).png;0
Covid (440).png;0
Covid (731).png;0
Non-Covid (88).png;1
Covid (1159).png;0
Non-Covid (991).png;1
Covid (178).png;0
Non-Covid (654).png;1
Non-Covid (179).png;1
Non-Covid (980).png;1
Covid (1177).png;0
Non-Covid (655).png;1
Non-Covid (807).png;1
Non-Covid (75).png;1
Non-Covid (1141).png;1
Non-Covid (545).png;1
Covid (555).png;0
Covid (1151).png;0
Covid (568).png;0
Non-Covid (622).png;1
Covid (765).png;0
Covid (1039).png;0
Covid (292).png;0
Non-Covid (119).png;1
Non-Covid (611).png;1
Non-Covid (286).png;1
Covid (159).png;0
Covid (1164).png;0
Non-Covid (824).png;1
Non-Covid (1023).png;1
Non-Covid (1125).png;1
Non-Covid (899).png;1
Non-Covid (1000).png;1
Covid (627).png;0
Non-Covid (631).png;1
Covid (541).png;0
Covid (357).png;0
Covid (910).png;0
Covid (593).png;0
Non-Covid (726).png;1
Covid (894).png;0
Covid (1188).png;0
Non-Covid (503).png;1
Non-Covid (1101).png;1
Covid (1057).png;0
Covid (649).png;0
Non-Covid (1171).png;1
Non-Covid (1110).png;1
Covid (1181).png;0
Covid (891).png;0
Covid (791).png;0
Non-Covid (290).png;1
Covid (796).png;0
Non-Covid (707).png;1
Covid (179).png;0
Non-Covid (538).png;1
Covid (66).png;0
Covid (880).png;0
Covid (206).png;0
Covid (390).png;0
Covid (72).png;0
Covid (1189).png;0
Covid (34).png;0
Covid (717).png;0
Covid (672).png;0
Non-Covid (690).png;1
Non-Covid (1129).png;1
Non-Covid (312).png;1
Covid (190).png;0
Covid (1085).png;0
Covid (401).png;0
Non-Covid (684).png;1
Non-Covid (53).png;1
Non-Covid (520).png;1
Covid (333).png;0
Covid (1062).png;0
Non-Covid (1181).png;1
Non-Covid (209).png;1
Non-Covid (90).png;1
Covid (282).png;0
Covid (524).png;0
Covid (106).png;0
Non-Covid (606).png;1
Covid (964).png;0
Covid (665).png;0
Non-Covid (1059).png;1
Covid (1206).png;0
Covid (210).png;0
Covid (648).png;0
Covid (260).png;0
Covid (767).png;0
Non-Covid (16).png;1
Non-Covid (542).png;1
Non-Covid (920).png;1
Non-Covid (407).png;1
Non-Covid (615).png;1
Covid (604).png;0
Non-Covid (714).png;1
Covid (1195).png;0
Covid (725).png;0
Covid (1012).png;0
Non-Covid (307).png;1
Covid (201).png;0
Covid (888).png;0
Covid (668).png;0
Non-Covid (933).png;1
Non-Covid (854).png;1
Non-Covid (1044).png;1
Non-Covid (559).png;1
Non-Covid (1207).png;1
Non-Covid (332).png;1
Non-Covid (204).png;1
Covid (758).png;0
Covid (36).png;0
Covid (595).png;0
Covid (481).png;0
Covid (237).png;0
Covid (369).png;0
Covid (198).png;0
Covid (366).png;0
Covid (745).png;0
Non-Covid (451).png;1
Non-Covid (189).png;1
Covid (718).png;0
Non-Covid (178).png;1
Non-Covid (1040).png;1
Covid (581).png;0
Non-Covid (277).png;1
Covid (191).png;0
Non-Covid (958).png;1
Non-Covid (740).png;1
Non-Covid (1111).png;1
Non-Covid (561).png;1
Covid (45).png;0
Non-Covid (1062).png;1
Covid (370).png;0
Non-Covid (891).png;1
Covid (496).png;0
Non-Covid (263).png;1
Non-Covid (735).png;1
Covid (456).png;0
Non-Covid (476).png;1
Covid (25).png;0
Covid (405).png;0
Non-Covid (36).png;1
Covid (177).png;0
Non-Covid (1090).png;1
Non-Covid (23).png;1
Non-Covid (755).png;1
Covid (507).png;0
Non-Covid (673).png;1
Non-Covid (334).png;1
Non-Covid (957).png;1
Covid (736).png;0
Non-Covid (101).png;1
Covid (92).png;0
Non-Covid (50).png;1
Non-Covid (650).png;1
Covid (321).png;0
Covid (1130).png;0
Covid (1230).png;0
Covid (564).png;0
Covid (101).png;0
Non-Covid (445).png;1
Non-Covid (71).png;1
Covid (1100).png;0
Covid (733).png;0
Non-Covid (880).png;1
Covid (1215).png;0
Non-Covid (239).png;1
Covid (483).png;0
Non-Covid (994).png;1
Covid (1049).png;0
Non-Covid (1).png;1
Covid (263).png;0
Non-Covid (873).png;1
Non-Covid (943).png;1
Covid (1138).png;0
Non-Covid (998).png;1
Covid (787).png;0
Covid (1052).png;0
Covid (1024).png;0
Covid (576).png;0
Covid (103).png;0
Non-Covid (640).png;1
Covid (926).png;0
Covid (826).png;0
Covid (194).png;0
Covid (883).png;0
Covid (320).png;0
Covid (343).png;0
Covid (952).png;0
Covid (535).png;0
Non-Covid (398).png;1
Covid (1237).png;0
Non-Covid (128).png;1
Non-Covid (1055).png;1
Non-Covid (915).png;1
Non-Covid (529).png;1
Non-Covid (341).png;1
Non-Covid (613).png;1
Covid (174).png;0
Covid (365).png;0
Non-Covid (434).png;1
Non-Covid (883).png;1
Covid (670).png;0
Non-Covid (942).png;1
Covid (316).png;0
Covid (394).png;0
Non-Covid (1222).png;1
Non-Covid (842).png;1
Covid (26).png;0
Covid (942).png;0
Covid (979).png;0
Non-Covid (567).png;1
Non-Covid (562).png;1
Covid (119).png;0
Non-Covid (314).png;1
Covid (83).png;0
Covid (993).png;0
Covid (1066).png;0
Non-Covid (497).png;1
Non-Covid (1052).png;1
Non-Covid (791).png;1
Covid (80).png;0
Non-Covid (705).png;1
Covid (1220).png;0
Non-Covid (169).png;1
Covid (1166).png;0
Covid (473).png;0
Non-Covid (69).png;1
Non-Covid (1074).png;1
Covid (1005).png;0
Covid (84).png;0
Non-Covid (1160).png;1
Covid (44).png;0
Non-Covid (468).png;1
Non-Covid (213).png;1
Covid (867).png;0
Covid (1027).png;0
Covid (1119).png;0
Covid (884).png;0
Covid (272).png;0
Covid (1201).png;0
Covid (29).png;0
Covid (281).png;0
Non-Covid (768).png;1
Non-Covid (977).png;1
Covid (771).png;0
Non-Covid (877).png;1
Non-Covid (828).png;1
Covid (549).png;0
Non-Covid (94).png;1
Covid (351).png;0
Covid (1217).png;0
Covid (232).png;0
Non-Covid (474).png;1
Covid (1218).png;0
Non-Covid (141).png;1
Non-Covid (747).png;1
Non-Covid (1078).png;1
Covid (277).png;0
Covid (977).png;0
Non-Covid (400).png;1
Non-Covid (126).png;1
Covid (128).png;0
Covid (296).png;0
Non-Covid (597).png;1
Non-Covid (796).png;1
Non-Covid (788).png;1
Non-Covid (446).png;1
Covid (656).png;0
Non-Covid (14).png;1
Covid (421).png;0
Non-Covid (636).png;1
Covid (255).png;0
Covid (938).png;0
Non-Covid (1214).png;1
Covid (785).png;0
Non-Covid (265).png;1
Non-Covid (399).png;1
Non-Covid (628).png;1
Non-Covid (1180).png;1
Non-Covid (685).png;1
Non-Covid (352).png;1
Non-Covid (2).png;1
Covid (482).png;0
Covid (811).png;0
Non-Covid (962).png;1
Covid (720).png;0
Covid (969).png;0
Covid (830).png;0
Non-Covid (644).png;1
Non-Covid (413).png;1
Covid (1042).png;0
Covid (358).png;0
Covid (1098).png;0
Covid (330).png;0
Covid (1038).png;0
Covid (876).png;0
Non-Covid (1013).png;1
Non-Covid (364).png;1
Non-Covid (1063).png;1
Covid (1069).png;0
Covid (1240).png;0
Non-Covid (116).png;1
Covid (615).png;0
Covid (153).png;0
Non-Covid (555).png;1
Non-Covid (1048).png;1
Non-Covid (1088).png;1
Covid (692).png;0
Non-Covid (1159).png;1
Covid (5).png;0
Covid (176).png;0
Covid (291).png;0
Non-Covid (534).png;1
Covid (199).png;0
Non-Covid (269).png;1
Non-Covid (857).png;1
Non-Covid (1081).png;1
Non-Covid (1096).png;1
Non-Covid (548).png;1
Covid (857).png;0
Non-Covid (595).png;1
Covid (802).png;0
Covid (489).png;0
Non-Covid (115).png;1
Covid (609).png;0
Non-Covid (921).png;1
Covid (1073).png;0
Non-Covid (299).png;1
Non-Covid (1051).png;1
Covid (851).png;0
Non-Covid (966).png;1
Non-Covid (1167).png;1
Non-Covid (948).png;1
Covid (7).png;0
Non-Covid (1168).png;1
Non-Covid (522).png;1
Non-Covid (324).png;1
Non-Covid (121).png;1
Covid (1183).png;0
Covid (167).png;0
Covid (6).png;0
Covid (949).png;0
Covid (823).png;0
Non-Covid (471).png;1
Covid (347).png;0
Non-Covid (1024).png;1
Covid (462).png;0
Non-Covid (847).png;1
Non-Covid (117).png;1
Non-Covid (886).png;1
Covid (644).png;0
Non-Covid (716).png;1
Non-Covid (549).png;1
Non-Covid (180).png;1
Covid (631).png;0
Covid (621).png;0
Covid (663).png;0
Non-Covid (122).png;1
Covid (1190).png;0
Covid (297).png;0
Non-Covid (721).png;1
Covid (1116).png;0
Covid (807).png;0
